ref_id,strike_price,option_type,token,stock_name,series,nubra_name,lot_size,asset,expiry,exchange,derivative_type,isin,asset_type,tick_size,underlying_prev_close,freeze_qty_limit,zanskar_id,prev_close
2039365,208000,CE,114525,HCLTECH26APR2080CE,__,OPT_HCLTECH_20260428_CE_208000,350,HCLTECH,20260428,NSE,OPT,N/A         ,STOCK_FO,5,161000.0,14001,41485.0,
2039366,208000,PE,114526,HCLTECH26APR2080PE,__,OPT_HCLTECH_20260428_PE_208000,350,HCLTECH,20260428,NSE,OPT,N/A         ,STOCK_FO,5,161000.0,14001,41486.0,
2039367,212000,CE,114550,HCLTECH26APR2120CE,__,OPT_HCLTECH_20260428_CE_212000,350,HCLTECH,20260428,NSE,OPT,N/A         ,STOCK_FO,5,161000.0,14001,41487.0,
2039368,212000,PE,114551,HCLTECH26APR2120PE,__,OPT_HCLTECH_20260428_PE_212000,350,HCLTECH,20260428,NSE,OPT,N/A         ,STOCK_FO,5,161000.0,14001,41488.0,
2039369,216000,CE,114560,HCLTECH26APR2160CE,__,OPT_HCLTECH_20260428_CE_216000,350,HCLTECH,20260428,NSE,OPT,N/A         ,STOCK_FO,5,161000.0,14001,41489.0,
2039370,216000,PE,114561,HCLTECH26APR2160PE,__,OPT_HCLTECH_20260428_PE_216000,350,HCLTECH,20260428,NSE,OPT,N/A         ,STOCK_FO,5,161000.0,14001,41490.0,
2039371,220000,CE,114562,HCLTECH26APR2200CE,__,OPT_HCLTECH_20260428_CE_220000,350,HCLTECH,20260428,NSE,OPT,N/A         ,STOCK_FO,5,161000.0,14001,41491.0,
2039372,220000,PE,114563,HCLTECH26APR2200PE,__,OPT_HCLTECH_20260428_PE_220000,350,HCLTECH,20260428,NSE,OPT,N/A         ,STOCK_FO,5,161000.0,14001,41492.0,
2039373,224000,CE,114564,HCLTECH26APR2240CE,__,OPT_HCLTECH_20260428_CE_224000,350,HCLTECH,20260428,NSE,OPT,N/A         ,STOCK_FO,5,161000.0,14001,41493.0,
2039374,224000,PE,114565,HCLTECH26APR2240PE,__,OPT_HCLTECH_20260428_PE_224000,350,HCLTECH,20260428,NSE,OPT,N/A         ,STOCK_FO,5,161000.0,14001,41494.0,
2039375,232000,CE,114566,HCLTECH26APR2320CE,__,OPT_HCLTECH_20260428_CE_232000,350,HCLTECH,20260428,NSE,OPT,N/A         ,STOCK_FO,5,161000.0,14001,41495.0,
2039376,232000,PE,114567,HCLTECH26APR2320PE,__,OPT_HCLTECH_20260428_PE_232000,350,HCLTECH,20260428,NSE,OPT,N/A         ,STOCK_FO,5,161000.0,14001,41496.0,
2039377,240000,CE,114568,HCLTECH26APR2400CE,__,OPT_HCLTECH_20260428_CE_240000,350,HCLTECH,20260428,NSE,OPT,N/A         ,STOCK_FO,5,161000.0,14001,41497.0,
2039378,240000,PE,114569,HCLTECH26APR2400PE,__,OPT_HCLTECH_20260428_PE_240000,350,HCLTECH,20260428,NSE,OPT,N/A         ,STOCK_FO,5,161000.0,14001,41498.0,
2039379,248000,CE,114570,HCLTECH26APR2480CE,__,OPT_HCLTECH_20260428_CE_248000,350,HCLTECH,20260428,NSE,OPT,N/A         ,STOCK_FO,5,161000.0,14001,41499.0,
2039380,248000,PE,114571,HCLTECH26APR2480PE,__,OPT_HCLTECH_20260428_PE_248000,350,HCLTECH,20260428,NSE,OPT,N/A         ,STOCK_FO,5,161000.0,14001,41500.0,
1904276,-1,N/A,59343,HCLTECH26FEBFUT,__,FUT_HCLTECH_20260224,350,HCLTECH,20260224,NSE,FUT,N/A         ,STOCK_FO,10,161000.0,14001,41501.0,161480.0
1971514,-1,N/A,51891,HCLTECH26MARFUT,__,FUT_HCLTECH_20260330,350,HCLTECH,20260330,NSE,FUT,N/A         ,STOCK_FO,10,161000.0,14001,41502.0,162520.0
2039381,-1,N/A,66844,HCLTECH26APRFUT,__,FUT_HCLTECH_20260428,350,HCLTECH,20260428,NSE,FUT,N/A         ,STOCK_FO,10,161000.0,14001,41503.0,162650.0
1923455,152000,CE,36568,HDFCAMC26FEB1520CE,__,OPT_HDFCAMC_20260224_CE_152000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41504.0,
1923456,152000,PE,36569,HDFCAMC26FEB1520PE,__,OPT_HDFCAMC_20260224_PE_152000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41505.0,
1923457,168000,CE,36572,HDFCAMC26FEB1680CE,__,OPT_HDFCAMC_20260224_CE_168000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41506.0,
1923458,168000,PE,36573,HDFCAMC26FEB1680PE,__,OPT_HDFCAMC_20260224_PE_168000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41507.0,
1923459,176000,CE,36574,HDFCAMC26FEB1760CE,__,OPT_HDFCAMC_20260224_CE_176000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41508.0,
1923460,176000,PE,36575,HDFCAMC26FEB1760PE,__,OPT_HDFCAMC_20260224_PE_176000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41509.0,
1923461,184000,CE,36580,HDFCAMC26FEB1840CE,__,OPT_HDFCAMC_20260224_CE_184000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41510.0,
1923462,184000,PE,36581,HDFCAMC26FEB1840PE,__,OPT_HDFCAMC_20260224_PE_184000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41511.0,
1923463,192000,CE,36584,HDFCAMC26FEB1920CE,__,OPT_HDFCAMC_20260224_CE_192000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41512.0,
1923464,192000,PE,36585,HDFCAMC26FEB1920PE,__,OPT_HDFCAMC_20260224_PE_192000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41513.0,
1923465,196000,CE,36588,HDFCAMC26FEB1960CE,__,OPT_HDFCAMC_20260224_CE_196000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41514.0,
1923466,196000,PE,36589,HDFCAMC26FEB1960PE,__,OPT_HDFCAMC_20260224_PE_196000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41515.0,
1923467,204000,CE,36590,HDFCAMC26FEB2040CE,__,OPT_HDFCAMC_20260224_CE_204000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41516.0,
1923468,204000,PE,36591,HDFCAMC26FEB2040PE,__,OPT_HDFCAMC_20260224_PE_204000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41517.0,290.0
1923469,208000,CE,36592,HDFCAMC26FEB2080CE,__,OPT_HDFCAMC_20260224_CE_208000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41518.0,63915.0
1923470,208000,PE,36593,HDFCAMC26FEB2080PE,__,OPT_HDFCAMC_20260224_PE_208000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41519.0,300.0
1923471,212000,CE,36594,HDFCAMC26FEB2120CE,__,OPT_HDFCAMC_20260224_CE_212000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41520.0,60260.0
1923472,212000,PE,36595,HDFCAMC26FEB2120PE,__,OPT_HDFCAMC_20260224_PE_212000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41521.0,330.0
1923473,216000,CE,36596,HDFCAMC26FEB2160CE,__,OPT_HDFCAMC_20260224_CE_216000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41522.0,56670.0
1923474,216000,PE,36597,HDFCAMC26FEB2160PE,__,OPT_HDFCAMC_20260224_PE_216000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41523.0,340.0
1923475,224000,CE,36598,HDFCAMC26FEB2240CE,__,OPT_HDFCAMC_20260224_CE_224000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41524.0,49730.0
1923476,224000,PE,36599,HDFCAMC26FEB2240PE,__,OPT_HDFCAMC_20260224_PE_224000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41525.0,300.0
1923477,228000,CE,36600,HDFCAMC26FEB2280CE,__,OPT_HDFCAMC_20260224_CE_228000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41526.0,46395.0
1923478,228000,PE,36601,HDFCAMC26FEB2280PE,__,OPT_HDFCAMC_20260224_PE_228000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41527.0,3100.0
1923479,232000,CE,36610,HDFCAMC26FEB2320CE,__,OPT_HDFCAMC_20260224_CE_232000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41528.0,16390.0
1923480,232000,PE,36611,HDFCAMC26FEB2320PE,__,OPT_HDFCAMC_20260224_PE_232000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41529.0,360.0
1923481,236000,CE,36616,HDFCAMC26FEB2360CE,__,OPT_HDFCAMC_20260224_CE_236000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41530.0,14175.0
1923482,236000,PE,36618,HDFCAMC26FEB2360PE,__,OPT_HDFCAMC_20260224_PE_236000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41531.0,420.0
1923483,244000,CE,36620,HDFCAMC26FEB2440CE,__,OPT_HDFCAMC_20260224_CE_244000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41532.0,31360.0
1923484,244000,PE,36621,HDFCAMC26FEB2440PE,__,OPT_HDFCAMC_20260224_PE_244000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41533.0,540.0
1923485,248000,CE,36630,HDFCAMC26FEB2480CE,__,OPT_HDFCAMC_20260224_CE_248000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41534.0,29380.0
1923486,248000,PE,36631,HDFCAMC26FEB2480PE,__,OPT_HDFCAMC_20260224_PE_248000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41535.0,650.0
1923487,252000,CE,36632,HDFCAMC26FEB2520CE,__,OPT_HDFCAMC_20260224_CE_252000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41536.0,25500.0
1923488,252000,PE,36633,HDFCAMC26FEB2520PE,__,OPT_HDFCAMC_20260224_PE_252000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41537.0,875.0
1923489,256000,CE,36636,HDFCAMC26FEB2560CE,__,OPT_HDFCAMC_20260224_CE_256000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41538.0,20890.0
1923490,256000,PE,36637,HDFCAMC26FEB2560PE,__,OPT_HDFCAMC_20260224_PE_256000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41539.0,1150.0
1923491,264000,CE,36638,HDFCAMC26FEB2640CE,__,OPT_HDFCAMC_20260224_CE_264000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41540.0,14590.0
1923492,264000,PE,36639,HDFCAMC26FEB2640PE,__,OPT_HDFCAMC_20260224_PE_264000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41541.0,2145.0
1923493,268000,CE,36640,HDFCAMC26FEB2680CE,__,OPT_HDFCAMC_20260224_CE_268000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41542.0,11665.0
1923494,268000,PE,36641,HDFCAMC26FEB2680PE,__,OPT_HDFCAMC_20260224_PE_268000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41543.0,3105.0
1923495,272000,CE,36642,HDFCAMC26FEB2720CE,__,OPT_HDFCAMC_20260224_CE_272000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41544.0,8955.0
1923496,272000,PE,36645,HDFCAMC26FEB2720PE,__,OPT_HDFCAMC_20260224_PE_272000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41545.0,4325.0
1923497,276000,CE,36646,HDFCAMC26FEB2760CE,__,OPT_HDFCAMC_20260224_CE_276000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41546.0,6575.0
1923498,276000,PE,36647,HDFCAMC26FEB2760PE,__,OPT_HDFCAMC_20260224_PE_276000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41547.0,5985.0
1923499,284000,CE,36648,HDFCAMC26FEB2840CE,__,OPT_HDFCAMC_20260224_CE_284000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41548.0,3235.0
1923500,284000,PE,36649,HDFCAMC26FEB2840PE,__,OPT_HDFCAMC_20260224_PE_284000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41549.0,10450.0
1923501,288000,CE,36650,HDFCAMC26FEB2880CE,__,OPT_HDFCAMC_20260224_CE_288000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41550.0,2235.0
1923502,288000,PE,36651,HDFCAMC26FEB2880PE,__,OPT_HDFCAMC_20260224_PE_288000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41551.0,27380.0
1923503,292000,CE,36652,HDFCAMC26FEB2920CE,__,OPT_HDFCAMC_20260224_CE_292000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41552.0,1540.0
1923504,292000,PE,36653,HDFCAMC26FEB2920PE,__,OPT_HDFCAMC_20260224_PE_292000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41553.0,30055.0
1923505,296000,CE,36660,HDFCAMC26FEB2960CE,__,OPT_HDFCAMC_20260224_CE_296000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41554.0,900.0
1923506,296000,PE,36661,HDFCAMC26FEB2960PE,__,OPT_HDFCAMC_20260224_PE_296000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41555.0,27195.0
1923507,304000,CE,36664,HDFCAMC26FEB3040CE,__,OPT_HDFCAMC_20260224_CE_304000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41556.0,565.0
1923508,304000,PE,36665,HDFCAMC26FEB3040PE,__,OPT_HDFCAMC_20260224_PE_304000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41557.0,38760.0
1923509,308000,CE,36666,HDFCAMC26FEB3080CE,__,OPT_HDFCAMC_20260224_CE_308000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41558.0,6345.0
1923510,308000,PE,36667,HDFCAMC26FEB3080PE,__,OPT_HDFCAMC_20260224_PE_308000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41559.0,63400.0
1923511,312000,CE,36668,HDFCAMC26FEB3120CE,__,OPT_HDFCAMC_20260224_CE_312000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41560.0,5575.0
1923512,312000,PE,36670,HDFCAMC26FEB3120PE,__,OPT_HDFCAMC_20260224_PE_312000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41561.0,45025.0
1923513,316000,CE,36678,HDFCAMC26FEB3160CE,__,OPT_HDFCAMC_20260224_CE_316000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41562.0,
1923514,316000,PE,36679,HDFCAMC26FEB3160PE,__,OPT_HDFCAMC_20260224_PE_316000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41563.0,
1923515,324000,CE,36684,HDFCAMC26FEB3240CE,__,OPT_HDFCAMC_20260224_CE_324000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41564.0,
1923516,324000,PE,36685,HDFCAMC26FEB3240PE,__,OPT_HDFCAMC_20260224_PE_324000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41565.0,
1923517,328000,CE,36692,HDFCAMC26FEB3280CE,__,OPT_HDFCAMC_20260224_CE_328000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41566.0,
1923518,328000,PE,36693,HDFCAMC26FEB3280PE,__,OPT_HDFCAMC_20260224_PE_328000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41567.0,
1923519,332000,CE,36698,HDFCAMC26FEB3320CE,__,OPT_HDFCAMC_20260224_CE_332000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41568.0,
1923520,332000,PE,36699,HDFCAMC26FEB3320PE,__,OPT_HDFCAMC_20260224_PE_332000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41569.0,
1923521,336000,CE,36705,HDFCAMC26FEB3360CE,__,OPT_HDFCAMC_20260224_CE_336000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41570.0,
1923522,336000,PE,36706,HDFCAMC26FEB3360PE,__,OPT_HDFCAMC_20260224_PE_336000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41571.0,
1923523,344000,CE,36708,HDFCAMC26FEB3440CE,__,OPT_HDFCAMC_20260224_CE_344000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41572.0,
1923524,344000,PE,36710,HDFCAMC26FEB3440PE,__,OPT_HDFCAMC_20260224_PE_344000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41573.0,
1923525,352000,CE,36729,HDFCAMC26FEB3520CE,__,OPT_HDFCAMC_20260224_CE_352000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41574.0,
1923526,352000,PE,36732,HDFCAMC26FEB3520PE,__,OPT_HDFCAMC_20260224_PE_352000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41575.0,
1923527,368000,CE,36733,HDFCAMC26FEB3680CE,__,OPT_HDFCAMC_20260224_CE_368000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41576.0,
1923528,368000,PE,36735,HDFCAMC26FEB3680PE,__,OPT_HDFCAMC_20260224_PE_368000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41577.0,
1923453,144000,CE,37465,HDFCAMC26FEB1440CE,__,OPT_HDFCAMC_20260224_CE_144000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41578.0,
1923454,144000,PE,37466,HDFCAMC26FEB1440PE,__,OPT_HDFCAMC_20260224_PE_144000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41579.0,
1971523,194000,CE,37467,HDFCAMC26FEB1940CE,__,OPT_HDFCAMC_20260224_CE_194000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41580.0,
1971524,194000,PE,37468,HDFCAMC26FEB1940PE,__,OPT_HDFCAMC_20260224_PE_194000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41581.0,
1971575,322000,CE,37961,HDFCAMC26FEB3220CE,__,OPT_HDFCAMC_20260224_CE_322000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41582.0,
1971576,322000,PE,37988,HDFCAMC26FEB3220PE,__,OPT_HDFCAMC_20260224_PE_322000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41583.0,
1971577,326000,CE,37991,HDFCAMC26FEB3260CE,__,OPT_HDFCAMC_20260224_CE_326000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41584.0,
1971578,326000,PE,37992,HDFCAMC26FEB3260PE,__,OPT_HDFCAMC_20260224_PE_326000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41585.0,
1971587,372000,CE,37993,HDFCAMC26FEB3720CE,__,OPT_HDFCAMC_20260224_CE_372000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41586.0,
1971588,372000,PE,37996,HDFCAMC26FEB3720PE,__,OPT_HDFCAMC_20260224_PE_372000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41587.0,
1923529,376000,CE,37999,HDFCAMC26FEB3760CE,__,OPT_HDFCAMC_20260224_CE_376000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41588.0,
1923530,376000,PE,38002,HDFCAMC26FEB3760PE,__,OPT_HDFCAMC_20260224_PE_376000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41589.0,
1933332,188000,CE,41051,HDFCAMC26FEB1880CE,__,OPT_HDFCAMC_20260224_CE_188000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41590.0,
1933333,188000,PE,41052,HDFCAMC26FEB1880PE,__,OPT_HDFCAMC_20260224_PE_188000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41591.0,
2025130,174000,CE,42386,HDFCAMC26FEB1740CE,__,OPT_HDFCAMC_20260224_CE_174000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41592.0,
2025131,174000,PE,42403,HDFCAMC26FEB1740PE,__,OPT_HDFCAMC_20260224_PE_174000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41593.0,
1904605,190000,CE,43112,HDFCAMC26FEB1900CE,__,OPT_HDFCAMC_20260224_CE_190000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41594.0,
1904606,190000,PE,43113,HDFCAMC26FEB1900PE,__,OPT_HDFCAMC_20260224_PE_190000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41595.0,
2011178,140000,CE,44781,HDFCAMC26FEB1400CE,__,OPT_HDFCAMC_20260224_CE_140000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41596.0,
2011179,140000,PE,44782,HDFCAMC26FEB1400PE,__,OPT_HDFCAMC_20260224_PE_140000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41597.0,
2011180,186000,CE,44783,HDFCAMC26FEB1860CE,__,OPT_HDFCAMC_20260224_CE_186000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41598.0,
2011181,186000,PE,44786,HDFCAMC26FEB1860PE,__,OPT_HDFCAMC_20260224_PE_186000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41599.0,
1904661,330000,CE,44801,HDFCAMC26FEB3300CE,__,OPT_HDFCAMC_20260224_CE_330000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41600.0,
1904662,330000,PE,44802,HDFCAMC26FEB3300PE,__,OPT_HDFCAMC_20260224_PE_330000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41601.0,
2012027,132000,CE,45989,HDFCAMC26FEB1320CE,__,OPT_HDFCAMC_20260224_CE_132000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41602.0,
2012028,132000,PE,45990,HDFCAMC26FEB1320PE,__,OPT_HDFCAMC_20260224_PE_132000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41603.0,
1933330,136000,CE,45991,HDFCAMC26FEB1360CE,__,OPT_HDFCAMC_20260224_CE_136000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41604.0,
1933331,136000,PE,45994,HDFCAMC26FEB1360PE,__,OPT_HDFCAMC_20260224_PE_136000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41605.0,
2012029,182000,CE,45995,HDFCAMC26FEB1820CE,__,OPT_HDFCAMC_20260224_CE_182000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41606.0,
2012030,182000,PE,45997,HDFCAMC26FEB1820PE,__,OPT_HDFCAMC_20260224_PE_182000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41607.0,
1971579,334000,CE,46993,HDFCAMC26FEB3340CE,__,OPT_HDFCAMC_20260224_CE_334000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41608.0,
1971580,334000,PE,46994,HDFCAMC26FEB3340PE,__,OPT_HDFCAMC_20260224_PE_334000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41609.0,
2001600,338000,CE,46996,HDFCAMC26FEB3380CE,__,OPT_HDFCAMC_20260224_CE_338000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41610.0,
2001601,338000,PE,46997,HDFCAMC26FEB3380PE,__,OPT_HDFCAMC_20260224_PE_338000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41611.0,
1904677,380000,CE,47002,HDFCAMC26FEB3800CE,__,OPT_HDFCAMC_20260224_CE_380000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41612.0,
1904678,380000,PE,47003,HDFCAMC26FEB3800PE,__,OPT_HDFCAMC_20260224_PE_380000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41613.0,
1923531,384000,CE,47006,HDFCAMC26FEB3840CE,__,OPT_HDFCAMC_20260224_CE_384000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41614.0,
1923532,384000,PE,47008,HDFCAMC26FEB3840PE,__,OPT_HDFCAMC_20260224_PE_384000,300,HDFCAMC,20260224,NSE,OPT,N/A         ,STOCK_FO,5,276230.0,9001,41615.0,
